"schema_version","study","scenario","rep","n","n_test","q","d","m","data_seed","calibration_seed","file","bytes","md5","generator_tag","design_fingerprint"
"1.1.0","study2","primary",13,120,1000,2,2,4,1130001,1130002,"study2_primary_q2_n120_ntest1000_m4_rep013.rds",46668,"3592e20c3f0cfab8958bf8ef17035f2e","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",14,120,1000,2,2,4,1140001,1140002,"study2_primary_q2_n120_ntest1000_m4_rep014.rds",45952,"c6ba31d9a1df55e5dcf4414b2788ad19","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",15,120,1000,2,2,4,1150001,1150002,"study2_primary_q2_n120_ntest1000_m4_rep015.rds",45908,"3183b21f972d7706af147d14fb1a10b1","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",16,120,1000,2,2,4,1160001,1160002,"study2_primary_q2_n120_ntest1000_m4_rep016.rds",46560,"fbb7e9526117f026bb6eac219567273e","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",17,120,1000,2,2,4,1170001,1170002,"study2_primary_q2_n120_ntest1000_m4_rep017.rds",46668,"33cac88ab1124b18849487d3d8158ddb","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",18,120,1000,2,2,4,1180001,1180002,"study2_primary_q2_n120_ntest1000_m4_rep018.rds",46676,"09230d13c8dd1400b3b09901976a5199","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",19,120,1000,2,2,4,1190001,1190002,"study2_primary_q2_n120_ntest1000_m4_rep019.rds",46716,"5e0594b3b65bb895f0613842553dc0c4","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",20,120,1000,2,2,4,1200001,1200002,"study2_primary_q2_n120_ntest1000_m4_rep020.rds",46616,"bc7ae831dc54d02cd284d5ffefb44d95","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",21,120,1000,2,2,4,1210001,1210002,"study2_primary_q2_n120_ntest1000_m4_rep021.rds",46712,"811e478fa0f83d438a8a581bdd7fc698","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",22,120,1000,2,2,4,1220001,1220002,"study2_primary_q2_n120_ntest1000_m4_rep022.rds",46596,"0dd4b8d85ae413ad968df25efed6b3cc","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",23,120,1000,2,2,4,1230001,1230002,"study2_primary_q2_n120_ntest1000_m4_rep023.rds",46636,"655d8bef072d3d556944a2fe517002d7","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",24,120,1000,2,2,4,1240001,1240002,"study2_primary_q2_n120_ntest1000_m4_rep024.rds",45956,"b4d4441eb3785b408d51959f3c439a5c","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",25,120,1000,2,2,4,1250001,1250002,"study2_primary_q2_n120_ntest1000_m4_rep025.rds",46640,"7508604d9abf0d4bab61d86b0c8bbd6a","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",26,120,1000,2,2,4,1260001,1260002,"study2_primary_q2_n120_ntest1000_m4_rep026.rds",46652,"9b4cb1c176f5b170376bff28811d8de6","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",27,120,1000,2,2,4,1270001,1270002,"study2_primary_q2_n120_ntest1000_m4_rep027.rds",46688,"7fc815340bda296257e7ed82458401b3","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",28,120,1000,2,2,4,1280001,1280002,"study2_primary_q2_n120_ntest1000_m4_rep028.rds",46664,"5978882df52cc41b60ca22aa7847b530","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",29,120,1000,2,2,4,1290001,1290002,"study2_primary_q2_n120_ntest1000_m4_rep029.rds",46672,"a83794341bd578f0ba84e6fe16d9757f","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",30,120,1000,2,2,4,1300001,1300002,"study2_primary_q2_n120_ntest1000_m4_rep030.rds",46664,"afd3f2c539756d819f73273830379a77","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",31,120,1000,2,2,4,1310001,1310002,"study2_primary_q2_n120_ntest1000_m4_rep031.rds",46704,"1305fafe2c512efac0c8f93c0adf6260","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",32,120,1000,2,2,4,1320001,1320002,"study2_primary_q2_n120_ntest1000_m4_rep032.rds",45880,"ba22a7b4e0f38635f3411de2e857f3de","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",33,120,1000,2,2,4,1330001,1330002,"study2_primary_q2_n120_ntest1000_m4_rep033.rds",45892,"d558583747fdeb4252ab192a6e826b0f","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",34,120,1000,2,2,4,1340001,1340002,"study2_primary_q2_n120_ntest1000_m4_rep034.rds",46664,"038e54c56e03d865dd87175e4d271a12","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",35,120,1000,2,2,4,1350001,1350002,"study2_primary_q2_n120_ntest1000_m4_rep035.rds",46696,"d812c4db00035eff05cc0cc663e67c8a","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",36,120,1000,2,2,4,1360001,1360002,"study2_primary_q2_n120_ntest1000_m4_rep036.rds",46652,"0c71b482eb40f036e260ed22a3f6d299","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",37,120,1000,2,2,4,1370001,1370002,"study2_primary_q2_n120_ntest1000_m4_rep037.rds",46676,"16e8339f239c880ea97f8d3930a30377","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",38,120,1000,2,2,4,1380001,1380002,"study2_primary_q2_n120_ntest1000_m4_rep038.rds",46648,"c522263b9a9dab5135c3bc0d4eb698ee","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",39,120,1000,2,2,4,1390001,1390002,"study2_primary_q2_n120_ntest1000_m4_rep039.rds",46668,"3cf9d07a91770a28d4557c2b186bb356","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",40,120,1000,2,2,4,1400001,1400002,"study2_primary_q2_n120_ntest1000_m4_rep040.rds",46640,"c5d6899b31013ef7cfce21ac37a5d9a3","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",41,120,1000,2,2,4,1410001,1410002,"study2_primary_q2_n120_ntest1000_m4_rep041.rds",46700,"adadd66aa8ecd12af5abe632ee229ad4","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",42,120,1000,2,2,4,1420001,1420002,"study2_primary_q2_n120_ntest1000_m4_rep042.rds",46692,"dd119377739ac9d65657ca096768cccd","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",43,120,1000,2,2,4,1430001,1430002,"study2_primary_q2_n120_ntest1000_m4_rep043.rds",46664,"7040c2cde80504a19bd8ad68d59dee8d","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",44,120,1000,2,2,4,1440001,1440002,"study2_primary_q2_n120_ntest1000_m4_rep044.rds",46660,"11ccf366fcd63d3794f95dc4ba64f838","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",45,120,1000,2,2,4,1450001,1450002,"study2_primary_q2_n120_ntest1000_m4_rep045.rds",46660,"51862f5e14793b82a0a92fd36934fef8","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",46,120,1000,2,2,4,1460001,1460002,"study2_primary_q2_n120_ntest1000_m4_rep046.rds",46680,"f2f246e8b1ae90df8e03aef95cfc452b","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",47,120,1000,2,2,4,1470001,1470002,"study2_primary_q2_n120_ntest1000_m4_rep047.rds",46696,"ecd2e1cc1becdff9f7bda29ecbb07885","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",48,120,1000,2,2,4,1480001,1480002,"study2_primary_q2_n120_ntest1000_m4_rep048.rds",46700,"b4a6c2ee2dc4431b02d71b6fc3b22084","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",49,120,1000,2,2,4,1490001,1490002,"study2_primary_q2_n120_ntest1000_m4_rep049.rds",45964,"c949f688bca8f03db88ad7cc30adc37b","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",50,120,1000,2,2,4,1500001,1500002,"study2_primary_q2_n120_ntest1000_m4_rep050.rds",46708,"d327d7eadc3107956c61eab1062ec631","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",51,120,1000,2,2,4,1510001,1510002,"study2_primary_q2_n120_ntest1000_m4_rep051.rds",46652,"ff2154fe5bcf33c996d2f732b22cd753","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",52,120,1000,2,2,4,1520001,1520002,"study2_primary_q2_n120_ntest1000_m4_rep052.rds",46732,"d3d517c22d94e4c689d1e76988a40dcf","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",53,120,1000,2,2,4,1530001,1530002,"study2_primary_q2_n120_ntest1000_m4_rep053.rds",45912,"b55b756816625a4296e8d97c3b28b603","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",54,120,1000,2,2,4,1540001,1540002,"study2_primary_q2_n120_ntest1000_m4_rep054.rds",46676,"b964e8f4e129ed3cfd4bb67ca962f752","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",55,120,1000,2,2,4,1550001,1550002,"study2_primary_q2_n120_ntest1000_m4_rep055.rds",46684,"dd02bb8e436c55c4777cb7f637c00458","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",56,120,1000,2,2,4,1560001,1560002,"study2_primary_q2_n120_ntest1000_m4_rep056.rds",46636,"fce2155f93c44d9698bf7a89458fea1f","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",57,120,1000,2,2,4,1570001,1570002,"study2_primary_q2_n120_ntest1000_m4_rep057.rds",46644,"84b711ae92e6d4ff4a736bbc9fbfcbc5","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",58,120,1000,2,2,4,1580001,1580002,"study2_primary_q2_n120_ntest1000_m4_rep058.rds",46656,"58b329138b294955e2ecfa33436aa3ed","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",59,120,1000,2,2,4,1590001,1590002,"study2_primary_q2_n120_ntest1000_m4_rep059.rds",46708,"dcdaa390bb75f9e23ce0f04b94a220ec","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",60,120,1000,2,2,4,1600001,1600002,"study2_primary_q2_n120_ntest1000_m4_rep060.rds",46712,"7e878abe636ae96a44e75ffaacb47138","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",61,120,1000,2,2,4,1610001,1610002,"study2_primary_q2_n120_ntest1000_m4_rep061.rds",46684,"7c6bf87019138498faa990eef38efd1f","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",62,120,1000,2,2,4,1620001,1620002,"study2_primary_q2_n120_ntest1000_m4_rep062.rds",45916,"e4c815c85cc970e7ae43ae7a5071c7ad","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",63,120,1000,2,2,4,1630001,1630002,"study2_primary_q2_n120_ntest1000_m4_rep063.rds",46696,"22f63bf5b9d24e5efaae653818181fed","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",64,120,1000,2,2,4,1640001,1640002,"study2_primary_q2_n120_ntest1000_m4_rep064.rds",46644,"d93670f5d939c447b91226f8717f7fdd","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",65,120,1000,2,2,4,1650001,1650002,"study2_primary_q2_n120_ntest1000_m4_rep065.rds",46636,"343430741c8969df0e0e37e646fc76f5","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",66,120,1000,2,2,4,1660001,1660002,"study2_primary_q2_n120_ntest1000_m4_rep066.rds",46648,"de669941b1b65a1cf0f178e328b04100","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",67,120,1000,2,2,4,1670001,1670002,"study2_primary_q2_n120_ntest1000_m4_rep067.rds",46680,"23078f50488e290a7a22835692743f52","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",68,120,1000,2,2,4,1680001,1680002,"study2_primary_q2_n120_ntest1000_m4_rep068.rds",46676,"bfccebc2b39885ad7b56642f0c6878bf","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",69,120,1000,2,2,4,1690001,1690002,"study2_primary_q2_n120_ntest1000_m4_rep069.rds",46684,"0d86d27bdb0d79464e37d647ed1b6dda","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",70,120,1000,2,2,4,1700001,1700002,"study2_primary_q2_n120_ntest1000_m4_rep070.rds",46676,"77a493396e01786f8b7b49da1ca70eb2","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",71,120,1000,2,2,4,1710001,1710002,"study2_primary_q2_n120_ntest1000_m4_rep071.rds",46684,"188e883cbfc1a64eedd74c05a61cddca","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",72,120,1000,2,2,4,1720001,1720002,"study2_primary_q2_n120_ntest1000_m4_rep072.rds",45864,"f9b5586b6fc2bf7471e6e48f186ef85b","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",73,120,1000,2,2,4,1730001,1730002,"study2_primary_q2_n120_ntest1000_m4_rep073.rds",46692,"66bd7a2673de871d3e778879741639e9","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",74,120,1000,2,2,4,1740001,1740002,"study2_primary_q2_n120_ntest1000_m4_rep074.rds",46700,"c707b254d0bf034b9e70157b726c4ac6","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",75,120,1000,2,2,4,1750001,1750002,"study2_primary_q2_n120_ntest1000_m4_rep075.rds",46660,"40eabfe3fbde94ebd880e89837eacbc6","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",76,120,1000,2,2,4,1760001,1760002,"study2_primary_q2_n120_ntest1000_m4_rep076.rds",45840,"0f6160b1aa741c0e525813c8658f89d9","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",77,120,1000,2,2,4,1770001,1770002,"study2_primary_q2_n120_ntest1000_m4_rep077.rds",46700,"c2840126ceb09083f8ec39f2c1c2b438","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",78,120,1000,2,2,4,1780001,1780002,"study2_primary_q2_n120_ntest1000_m4_rep078.rds",46648,"06b997f05a0b842bfb88e95950e7646f","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",79,120,1000,2,2,4,1790001,1790002,"study2_primary_q2_n120_ntest1000_m4_rep079.rds",46624,"04f35a7ef3373d3d320622446dbf15f8","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",80,120,1000,2,2,4,1800001,1800002,"study2_primary_q2_n120_ntest1000_m4_rep080.rds",45884,"89a470ea81937546d193bce78f7740ae","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",81,120,1000,2,2,4,1810001,1810002,"study2_primary_q2_n120_ntest1000_m4_rep081.rds",46688,"cb3cea376a49c08a4f826f83ffa5b13c","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",82,120,1000,2,2,4,1820001,1820002,"study2_primary_q2_n120_ntest1000_m4_rep082.rds",46672,"8aefe49dd1d85fe912ba82ff10c5b9fe","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",83,120,1000,2,2,4,1830001,1830002,"study2_primary_q2_n120_ntest1000_m4_rep083.rds",46660,"6677089b2eff144515bb3ec563b67ca2","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",84,120,1000,2,2,4,1840001,1840002,"study2_primary_q2_n120_ntest1000_m4_rep084.rds",46696,"90654a1758c3202a07c0db8df020f090","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",85,120,1000,2,2,4,1850001,1850002,"study2_primary_q2_n120_ntest1000_m4_rep085.rds",46712,"ac215c933d0fbd6597a3315fa183de85","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",86,120,1000,2,2,4,1860001,1860002,"study2_primary_q2_n120_ntest1000_m4_rep086.rds",45928,"772b7b970f88eaf784f13ed282e3757b","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",87,120,1000,2,2,4,1870001,1870002,"study2_primary_q2_n120_ntest1000_m4_rep087.rds",46696,"8aaeafd9052331fd83b3e4bb76bc7591","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",88,120,1000,2,2,4,1880001,1880002,"study2_primary_q2_n120_ntest1000_m4_rep088.rds",46664,"32346c9f99f16e8335c6eb1602f8bfeb","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",89,120,1000,2,2,4,1890001,1890002,"study2_primary_q2_n120_ntest1000_m4_rep089.rds",46692,"9cd309391d6ae27bd2f6688401238a0c","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",90,120,1000,2,2,4,1900001,1900002,"study2_primary_q2_n120_ntest1000_m4_rep090.rds",45908,"f0c18e10fcd43479479c18979403d609","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",91,120,1000,2,2,4,1910001,1910002,"study2_primary_q2_n120_ntest1000_m4_rep091.rds",46612,"970783ebf6b0a178387cdfb3845ade7b","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",92,120,1000,2,2,4,1920001,1920002,"study2_primary_q2_n120_ntest1000_m4_rep092.rds",46652,"1da92126740e1794cc548255969fff68","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",93,120,1000,2,2,4,1930001,1930002,"study2_primary_q2_n120_ntest1000_m4_rep093.rds",46652,"2513c352f276e952a2d7650753fee5b1","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",94,120,1000,2,2,4,1940001,1940002,"study2_primary_q2_n120_ntest1000_m4_rep094.rds",46236,"f0110bae28b0d207d30ef212ebda9fd8","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",95,120,1000,2,2,4,1950001,1950002,"study2_primary_q2_n120_ntest1000_m4_rep095.rds",45948,"c4289528a1a7e1c8a3eaa01c14f06b1b","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",96,120,1000,2,2,4,1960001,1960002,"study2_primary_q2_n120_ntest1000_m4_rep096.rds",45860,"3af0d46fe11d002ad7b81b551277ffb5","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",97,120,1000,2,2,4,1970001,1970002,"study2_primary_q2_n120_ntest1000_m4_rep097.rds",46664,"1aa6435d98ed73383901740f1b9e79a9","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",98,120,1000,2,2,4,1980001,1980002,"study2_primary_q2_n120_ntest1000_m4_rep098.rds",46080,"f32ec66f4501ca4f11798e4352e00c84","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",99,120,1000,2,2,4,1990001,1990002,"study2_primary_q2_n120_ntest1000_m4_rep099.rds",46676,"41ad6d930f82de8b0aa4e9f4f3e4067a","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
"1.1.0","study2","primary",100,120,1000,2,2,4,2000001,2000002,"study2_primary_q2_n120_ntest1000_m4_rep100.rds",46648,"329db1a4eecb0addc6ae2cde2591c81e","study2-synthetic-shared-state-v2","f0c9499deacb12091c645cb7219917da"
